Product code,Description,Unit of Issue, Price 
A-5885.25/1,"3.0 headedCCS Short Thread 25/06mm,1/Pkg",1, £142.50 
A-5885.26/1,"3.0 headedCCS Short Thread 26/06mm,1/Pkg",1, £142.50 
A-5885.27/1,"3.0 headedCCS Short Thread 27/06mm,1/Pkg",1, £142.50 
A-5885.28/1,"3.0 headedCCS Short Thread 28/06mm,1/Pkg",1, £142.50 
A-5885.29/1,"3.0 headedCCS Short Thread 29/06mm,1/Pkg",1, £142.50 
A-5885.30/1,"3.0 headedCCS Short Thread 30/06mm,1/Pkg",1, £142.50 
A-5885.32/1,"3.0 headedCCS Short Thread 32/06mm,1/Pkg",1, £142.50 
A-5885.34/1,"3.0 headedCCS Short Thread 34/07mm,1/Pkg",1, £142.50 
A-5885.36/1,"3.0 headedCCS Short Thread 36/07mm,1/Pkg",1, £142.50 
A-5885.38/1,"3.0 headedCCS Short Thread 38/08mm,1/Pkg",1, £142.50 
A-5885.40/1,"3.0 headedCCS Short Thread 40/08mm,1/Pkg",1, £142.50 
A-5886.20/1,"3.0 headedCCS Long Thread 20/08mm, 1/Pkg",1, £142.50 
A-5886.21/1,"3.0 headedCCS Long Thread 21/08mm, 1/Pkg",1, £142.50 
A-5886.22/1,"3.0 headedCCS Long Thread 22/08mm, 1/Pkg",1, £142.50 
A-5886.23/1,"3.0 headedCCS Long Thread 23/08mm, 1/Pkg",1, £142.50 
A-5886.24/1,"3.0 headedCCS Long Thread 24/08mm, 1/Pkg",1, £142.50 
A-5886.25/1,"3.0 headedCCS Long Thread 25/08mm, 1/Pkg",1, £142.50 
A-5886.26/1,"3.0 headedCCS Long Thread 26/08mm, 1/Pkg",1, £142.50 
A-5886.27/1,"3.0 headedCCS Long Thread 27/09mm, 1/Pkg",1, £142.50 
A-5886.28/1,"3.0 headedCCS Long Thread 28/09mm, 1/Pkg",1, £142.50 
A-5886.29/1,"3.0 headedCCS Long Thread 29/10mm, 1/Pkg",1, £142.50 
A-5886.30/1,"3.0 headedCCS Long Thread 30/10mm, 1/Pkg",1, £142.50 
A-5886.32/1,"3.0 headedCCS Long Thread 32/11mm, 1/Pkg",1, £142.50 
A-5886.34/1,"3.0 headedCCS Long Thread 34/12mm, 1/Pkg",1, £142.50 
A-5886.36/1,"3.0 headedCCS Long Thread 36/13mm, 1/Pkg",1, £142.50 
A-5886.38/1,"3.0 headedCCS Long Thread 38/14mm, 1/Pkg",1, £142.50 
A-5886.40/1,"3.0 headedCCS Long Thread 40/15mm, 1/Pkg",1, £142.50 
A-5281.08/1,"1.7 CCS Long Thread 08/03mm, 1/Pkg",1, £142.50 
A-5281.09/1,"1.7 CCS Long Thread 09/04mm, 1/Pkg",1, £142.50 
A-5281.10/1,"1.7 CCS Long Thread 10/04mm, 1/Pkg",1, £142.50 
A-5281.11/1,"1.7 CCS Long Thread 11/05mm, 1/Pkg",1, £142.50 
A-5281.12/1,"1.7 CCS Long Thread 12/05mm, 1/Pkg",1, £142.50 
A-5281.13/1,"1.7 CCS Long Thread 13/05mm, 1/Pkg",1, £142.50 
A-5281.14/1,"1.7 CCS Long Thread 14/06mm, 1/Pkg",1, £142.50 
A-5281.15/1,"1.7 CCS Long Thread 15/06mm, 1/Pkg",1, £142.50 
A-5281.16/1,"1.7 CCS Long Thread 16/07mm, 1/Pkg",1, £142.50 
A-5281.18/1,"1.7 CCS Long Thread 18/07mm, 1/Pkg",1, £142.50 
A-5281.20/1,"1.7 CCS Long Thread 20/08mm, 1/Pkg",1, £142.50 
A-5282.06/1,"1.7 CCS Fully Threaded 06mm, 1/Pkg",1, £142.50 
A-5282.07/1,"1.7 CCS Fully Threaded 07mm, 1/Pkg",1, £142.50 
A-5282.08/1,"1.7 CCS Fully Threaded 08mm, 1/Pkg",1, £142.50 
A-5282.09/1,"1.7 CCS Fully Threaded 09mm, 1/Pkg",1, £142.50 
A-5282.10/1,"1.7 CCS Fully Threaded 10mm, 1/Pkg",1, £142.50 
A-5282.11/1,"1.7 CCS Fully Threaded 11mm, 1/Pkg",1, £142.50 
A-5282.12/1,"1.7 CCS Fully Threaded 12mm, 1/Pkg",1, £142.50 
A-5282.13/1,"1.7 CCS Fully Threaded 13mm, 1/Pkg",1, £142.50 
A-5282.14/1,"1.7 CCS Fully Threaded 14mm, 1/Pkg",1, £142.50 
A-5282.15/1,"1.7 CCS Fully Threaded 15mm, 1/Pkg",1, £142.50 
A-5282.16/1,"1.7 CCS Fully Threaded 16mm, 1/Pkg",1, £142.50 
A-5785.10/1,"2.2 headedCCS Short Thread 10/04mm,1/Pkg",1, £142.50 
A-5785.11/1,"2.2 headedCCS Short Thread 11/05mm,1/Pkg",1, £142.50 
A-5785.12/1,"2.2 headedCCS Short Thread 12/05mm,1/Pkg",1, £142.50 
A-5785.13/1,"2.2 headedCCS Short Thread 13/05mm,1/Pkg",1, £142.50 
A-5785.14/1,"2.2 headedCCS Short Thread 14/05mm,1/Pkg",1, £142.50 
A-5785.15/1,"2.2 headedCCS Short Thread 15/05mm,1/Pkg",1, £142.50 
A-5785.16/1,"2.2 headedCCS Short Thread 16/05mm,1/Pkg",1, £142.50 
A-5785.17/1,"2.2 headedCCS Short Thread 17/05mm,1/Pkg",1, £142.50 
A-5785.18/1,"2.2 headedCCS Short Thread 18/05mm,1/Pkg",1, £142.50 
A-5785.19/1,"2.2 headedCCS Short Thread 19/05mm,1/Pkg",1, £142.50 
A-5785.20/1,"2.2 headedCCS Short Thread 20/05mm,1/Pkg",1, £142.50 
A-5785.21/1,"2.2 headedCCS Short Thread 21/05mm,1/Pkg",1, £142.50 
A-5785.22/1,"2.2 headedCCS Short Thread 22/05mm,1/Pkg",1, £142.50 
A-5785.23/1,"2.2 headedCCS Short Thread 23/05mm,1/Pkg",1, £142.50 
A-5785.24/1,"2.2 headedCCS Short Thread 24/06mm,1/Pkg",1, £142.50 
A-5785.25/1,"2.2 headedCCS Short Thread 25/06mm,1/Pkg",1, £142.50 
A-5785.26/1,"2.2 headedCCS Short Thread 26/06mm,1/Pkg",1, £142.50 
A-5785.27/1,"2.2 headedCCS Short Thread 27/06mm,1/Pkg",1, £142.50 
A-5785.28/1,"2.2 headedCCS Short Thread 28/06mm,1/Pkg",1, £142.50 
A-5785.29/1,"2.2 headedCCS Short Thread 29/06mm,1/Pkg",1, £142.50 
A-5785.30/1,"2.2 headedCCS Short Thread 30/06mm,1/Pkg",1, £142.50 
A-5785.32/1,"2.2 headedCCS Short Thread 32/06mm,1/Pkg",1, £142.50 
A-5785.34/1,"2.2 headedCCS Short Thread 34/07mm,1/Pkg",1, £142.50 
A-5785.36/1,"2.2 headedCCS Short Thread 36/07mm,1/Pkg",1, £142.50 
A-5785.38/1,"2.2 headedCCS Short Thread 38/08mm,1/Pkg",1, £142.50 
A-5785.40/1,"2.2 headedCCS Short Thread 40/08mm,1/Pkg",1, £142.50 
A-5786.20/1,"2.2 headedCCS Long Thread, 20/08mm,1/Pkg",1, £142.50 
A-5786.21/1,"2.2 headedCCS Long Thread, 21/08mm,1/Pkg",1, £142.50 
A-5786.22/1,"2.2 headedCCS Long Thread, 22/08mm,1/Pkg",1, £142.50 
A-5786.23/1,"2.2 headedCCS Long Thread, 23/08mm,1/Pkg",1, £142.50 
A-5786.24/1,"2.2 headedCCS Long Thread, 24/08mm,1/Pkg",1, £142.50 
A-5786.25/1,"2.2 headedCCS Long Thread, 25/08mm,1/Pkg",1, £142.50 
A-5786.26/1,"2.2 headedCCS Long Thread, 26/08mm,1/Pkg",1, £142.50 
A-5786.27/1,"2.2 headedCCS Long Thread, 27/09mm,1/Pkg",1, £142.50 
A-5786.28/1,"2.2 headedCCS Long Thread, 28/09mm,1/Pkg",1, £142.50 
A-5786.29/1,"2.2 headedCCS Long Thread, 29/10mm,1/Pkg",1, £142.50 
A-5786.30/1,"2.2 headedCCS Long Thread, 30/10mm,1/Pkg",1, £142.50 
A-5786.32/1,"2.2 headedCCS Long Thread, 32/11mm,1/Pkg",1, £142.50 
A-5786.34/1,"2.2 headedCCS Long Thread, 34/12mm,1/Pkg",1, £142.50 
A-5786.36/1,"2.2 headedCCS Long Thread, 36/13mm,1/Pkg",1, £142.50 
A-5786.38/1,"2.2 headedCCS Long Thread, 38/14mm,1/Pkg",1, £142.50 
A-5786.40/1,"2.2 headedCCS Long Thread, 40/15mm,1/Pkg",1, £142.50 
A-5281.08/1S,1.7 CCS Long Thread 08/03mm,1, £159.60 
A-5281.09/1S,1.7 CCS Long Thread 09/04mm,1, £159.60 
A-5281.10/1S,1.7 CCS Long Thread 10/04mm,1, £159.60 
A-5281.11/1S,1.7 CCS Long Thread 11/05mm,1, £159.60 
A-5281.12/1S,1.7 CCS Long Thread 12/05mm,1, £159.60 
A-5281.13/1S,1.7 CCS Long Thread 13/05mm,1, £159.60 
A-5281.14/1S,1.7 CCS Long Thread 14/06mm,1, £159.60 
A-5281.15/1S,1.7 CCS Long Thread 15/06mm,1, £159.60 
A-5281.16/1S,1.7 CCS Long Thread 16/07mm,1, £159.60 
A-5281.18/1S,1.7 CCS Long Thread 18/07mm,1, £159.60 
A-5281.20/1S,1.7 CCS Long Thread 20/08mm,1, £159.60 
A-5282.06/1S,1.7 CCS Fully Threaded 06mm,1, £159.60 
A-5282.07/1S,1.7 CCS Fully Threaded 07mm,1, £159.60 
A-5282.08/1S,1.7 CCS Fully Threaded 08mm,1, £159.60 
A-5282.09/1S,1.7 CCS Fully Threaded 09mm,1, £159.60 
A-5282.10/1S,1.7 CCS Fully Threaded 10mm,1, £159.60 
A-5282.11/1S,1.7 CCS Fully Threaded 11mm,1, £159.60 
A-5282.12/1S,1.7 CCS Fully Threaded 12mm,1, £159.60 
A-5282.13/1S,1.7 CCS Fully Threaded 13mm,1, £159.60 
A-5282.14/1S,1.7 CCS Fully Threaded 14mm,1, £159.60 
A-5282.15/1S,1.7 CCS Fully Threaded 15mm,1, £159.60 
A-5282.16/1S,1.7 CCS Fully Threaded 16mm,1, £159.60 
A-5785.10/1S,2.2 headedCCS Short Thread 10/04mm,1, £159.60 
A-5785.11/1S,2.2 headedCCS Short Thread 11/05mm,1, £159.60 
A-5785.12/1S,2.2 headedCCS Short Thread 12/05mm,1, £159.60 
A-5785.13/1S,2.2 headedCCS Short Thread 13/05mm,1, £159.60 
A-5785.14/1S,2.2 headedCCS Short Thread 14/05mm,1, £159.60 
A-5785.15/1S,2.2 headedCCS Short Thread 15/05mm,1, £159.60 
A-5785.16/1S,2.2 headedCCS Short Thread 16/05mm,1, £159.60 
A-5785.17/1S,2.2 headedCCS Short Thread 17/05mm,1, £159.60 
A-5785.18/1S,2.2 headedCCS Short Thread 18/05mm,1, £159.60 
A-5785.19/1S,2.2 headedCCS Short Thread 19/05mm,1, £159.60 
A-5785.20/1S,2.2 headedCCS Short Thread 20/05mm,1, £159.60 
A-5785.21/1S,2.2 headedCCS Short Thread 21/05mm,1, £159.60 
A-5785.22/1S,2.2 headedCCS Short Thread 22/05mm,1, £159.60 
A-5785.23/1S,2.2 headedCCS Short Thread 23/05mm,1, £159.60 
A-5785.24/1S,2.2 headedCCS Short Thread 24/06mm,1, £159.60 
A-5785.25/1S,2.2 headedCCS Short Thread 25/06mm,1, £159.60 
A-5785.26/1S,2.2 headedCCS Short Thread 26/06mm,1, £159.60 
A-5785.27/1S,2.2 headedCCS Short Thread 27/06mm,1, £159.60 
A-5785.28/1S,2.2 headedCCS Short Thread 28/06mm,1, £159.60 
A-5785.29/1S,2.2 headedCCS Short Thread 29/06mm,1, £159.60 
A-5785.30/1S,2.2 headedCCS Short Thread 30/06mm,1, £159.60 
A-5785.32/1S,2.2 headedCCS Short Thread 32/06mm,1, £159.60 
A-5785.34/1S,2.2 headedCCS Short Thread 34/07mm,1, £159.60 
A-5785.36/1S,2.2 headedCCS Short Thread 36/07mm,1, £159.60 
A-5785.38/1S,2.2 headedCCS Short Thread 38/08mm,1, £159.60 
A-5785.40/1S,2.2 headedCCS Short Thread 40/08mm,1, £159.60 
A-5786.20/1S,"2.2 headedCCS Long Thread, 20/08mm",1, £159.60 
A-5786.21/1S,"2.2 headedCCS Long Thread, 21/08mm",1, £159.60 
A-5786.22/1S,"2.2 headedCCS Long Thread, 22/08mm",1, £159.60 
A-5786.23/1S,"2.2 headedCCS Long Thread, 23/08mm",1, £159.60 
A-5786.24/1S,"2.2 headedCCS Long Thread, 24/08mm,",1, £159.60 
A-5786.25/1S,"2.2 headedCCS Long Thread, 25/08mm",1, £159.60 
A-5786.26/1S,"2.2 headedCCS Long Thread, 26/08mm",1, £159.60 
A-5786.27/1S,"2.2 headedCCS Long Thread, 27/09mm",1, £159.60 
A-5786.28/1S,"2.2 headedCCS Long Thread, 28/09mm",1, £159.60 
A-5786.29/1S,"2.2 headedCCS Long Thread, 29/10mm",1, £159.60 
A-5786.30/1S,"2.2 headedCCS Long Thread, 30/10mm",1, £159.60 
A-5786.32/1S,"2.2 headedCCS Long Thread, 32/11mm",1, £159.60 
A-5786.34/1S,"2.2 headedCCS Long Thread, 34/12mm",1, £159.60 
A-5786.36/1S,"2.2 headedCCS Long Thread, 36/13mm",1, £159.60 
A-5786.38/1S,"2.2 headedCCS Long Thread, 38/14mm",1, £159.60 
A-5786.40/1S,"2.2 headedCCS Long Thread, 40/15mm",1, £159.60 
A-5885.10/1S,3.0 headedCCS Short Thread 10/04mm,1, £159.60 
A-5885.11/1S,3.0 headedCCS Short Thread 11/05mm,1, £159.60 
A-5885.12/1S,3.0 headedCCS Short Thread 12/05mm,1, £159.60 
A-5885.13/1S,3.0 headedCCS Short Thread 13/05mm,1, £159.60 
A-5885.14/1S,3.0 headedCCS Short Thread 14/05mm,1, £159.60 
A-5885.15/1S,3.0 headedCCS Short Thread 15/05mm,1, £159.60 
A-5885.16/1S,3.0 headedCCS Short Thread 16/05mm,1, £159.60 
A-5885.17/1S,3.0 headedCCS Short Thread 17/05mm,1, £159.60 
A-5885.18/1S,3.0 headedCCS Short Thread 18/05mm,1, £159.60 
A-5885.19/1S,3.0 headedCCS Short Thread 19/05mm,1, £159.60 
A-5885.20/1S,3.0 headedCCS Short Thread 20/05mm,1, £159.60 
A-5885.21/1S,3.0 headedCCS Short Thread 21/05mm,1, £159.60 
A-5885.22/1S,3.0 headedCCS Short Thread 22/05mm,1, £159.60 
A-5885.23/1S,3.0 headedCCS Short Thread 23/05mm,1, £159.60 
A-5885.24/1S,3.0 headedCCS Short Thread 24/06mm,1, £159.60 
A-5885.25/1S,3.0 headedCCS Short Thread 25/06mm,1, £159.60 
A-5885.26/1S,3.0 headedCCS Short Thread 26/06mm,1, £159.60 
A-5885.27/1S,3.0 headedCCS Short Thread 27/06mm,1, £159.60 
A-5885.28/1S,3.0 headedCCS Short Thread 28/06mm,1, £159.60 
A-5885.29/1S,3.0 headedCCS Short Thread 29/06mm,1, £159.60 
A-5885.30/1S,3.0 headedCCS Short Thread 30/06mm,1, £159.60 
A-5885.32/1S,3.0 headedCCS Short Thread 32/06mm,1, £159.60 
A-5885.34/1S,3.0 headedCCS Short Thread 34/07mm,1, £159.60 
A-5885.36/1S,3.0 headedCCS Short Thread 36/07mm,1, £159.60 
A-5885.38/1S,3.0 headedCCS Short Thread 38/08mm,1, £159.60 
A-5885.40/1S,3.0 headedCCS Short Thread 40/08mm,1, £159.60 
A-5886.20/1S,3.0 headedCCS Long Thread 20/08mm,1, £159.60 
A-5886.21/1S,3.0 headedCCS Long Thread 21/08mm,1, £159.60 
A-5886.22/1S,3.0 headedCCS Long Thread 22/08mm,1, £159.60 
A-5886.23/1S,3.0 headedCCS Long Thread 23/08mm,1, £159.60 
A-5886.24/1S,3.0 headedCCS Long Thread 24/08mm,1, £159.60 
A-5886.25/1S,3.0 headedCCS Long Thread 25/08mm,1, £159.60 
A-5886.26/1S,3.0 headedCCS Long Thread 26/08mm,1, £159.60 
A-5886.27/1S,3.0 headedCCS Long Thread 27/09mm,1, £159.60 
A-5886.28/1S,3.0 headedCCS Long Thread 28/09mm,1, £159.60 
A-5886.29/1S,3.0 headedCCS Long Thread 29/10mm,1, £159.60 
A-5886.30/1S,3.0 headedCCS Long Thread 30/10mm,1, £159.60 
A-5886.32/1S,3.0 headedCCS Long Thread 32/11mm,1, £159.60 
A-5886.34/1S,3.0 headedCCS Long Thread 34/12mm,1, £159.60 
A-5886.36/1S,3.0 headedCCS Long Thread 36/13mm,1, £159.60 
A-5886.38/1S,3.0 headedCCS Long Thread 38/14mm,1, £159.60 
A-5886.40/1S,3.0 headedCCS Long Thread 40/15mm,1, £159.60 
A-8110.16/1S,4.0 CCS Short Thread 16/04mm,1, £159.60 
A-8110.18/1S,4.0 CCS Short Thread 18/04mm,1, £159.60 
A-8110.20/1S,4.0 CCS Short Thread 20/04mm,1, £159.60 
A-8110.22/1S,4.0 CCS Short Thread 22/05mm,1, £159.60 
A-8110.24/1S,4.0 CCS Short Thread 24/05mm,1, £159.60 
A-8110.26/1S,4.0 CCS Short Thread 26/05mm,1, £159.60 
A-8110.28/1S,4.0 CCS Short Thread 28/06mm,1, £159.60 
A-8110.30/1S,4.0 CCS Short Thread 30/06mm,1, £159.60 
A-8110.32/1S,4.0 CCS Short Thread 32/07mm,1, £159.60 
A-8110.34/1S,4.0 CCS Short Thread 34/07mm,1, £159.60 
A-8110.36/1S,4.0 CCS Short Thread 36/07mm,1, £159.60 
A-8110.38/1S,4.0 CCS Short Thread 38/08mm,1, £159.60 
A-8110.40/1S,4.0 CCS Short Thread 40/08mm,1, £159.60 
A-8110.42/1S,4.0 CCS Short Thread 42/09mm,1, £159.60 
A-8110.44/1S,4.0 CCS Short Thread 44/09mm,1, £159.60 
A-8110.46/1S,4.0 CCS Short Thread 46/09mm,1, £159.60 
A-8110.48/1S,4.0 CCS Short Thread 48/10mm,1, £159.60 
A-8110.50/1S,4.0 CCS Short Thread 50/10mm,1, £159.60 
A-8110.55/1S,4.0 CCS Short Thread 55/11mm,1, £159.60 
A-8110.60/1S,4.0 CCS Short Thread 60/12mm,1, £159.60 
A-8111.20/1S,4.0 CCS Long Thread 20/08mm,1, £159.60 
A-8111.22/1S,4.0 CCS Long Thread 22/09mm,1, £159.60 
A-8111.24/1S,4.0 CCS Long Thread 24/10mm,1, £159.60 
A-8111.26/1S,4.0 CCS Long Thread 26/11mm,1, £159.60 
A-8111.28/1S,4.0 CCS Long Thread 28/11mm,1, £159.60 
A-8111.30/1S,4.0 CCS Long Thread 30/12mm,1, £159.60 
A-8111.32/1S,4.0 CCS Long Thread 32/13mm,1, £159.60 
A-8111.34/1S,4.0 CCS Long Thread 34/14mm,1, £159.60 
A-8111.36/1S,4.0 CCS Long Thread 36/14mm,1, £159.60 
A-8111.38/1S,4.0 CCS Long Thread 38/15mm,1, £159.60 
A-8111.40/1S,4.0 CCS Long Thread 40/16mm,1, £159.60 
A-8111.42/1S,4.0 CCS Long Thread 42/17mm,1, £159.60 
A-8111.44/1S,4.0 CCS Long Thread 44/18mm,1, £159.60 
A-8111.46/1S,4.0 CCS Long Thread 46/19mm,1, £159.60 
A-8111.48/1S,4.0 CCS Long Thread 48/19mm,1, £159.60 
A-8111.50/1S,4.0 CCS Long Thread 50/20mm,1, £159.60 
A-8111.55/1S,4.0 CCS Long Thread 55/22mm,1, £159.60 
A-8111.60/1S,4.0 CCS Long Thread 60/24mm,1, £159.60 
A-8112.16/1S,4.0 CCS Fully Threaded 16mm,1, £159.60 
A-8112.18/1S,4.0 CCS Fully Threaded 18mm,1, £159.60 
A-8112.20/1S,4.0 CCS Fully Threaded 20mm,1, £159.60 
A-8112.22/1S,4.0 CCS Fully Threaded 22mm,1, £159.60 
A-8112.24/1S,4.0 CCS Fully Threaded 24mm,1, £159.60 
A-8112.26/1S,4.0 CCS Fully Threaded 26mm,1, £159.60 
A-8112.28/1S,4.0 CCS Fully Threaded 28mm,1, £159.60 
A-8112.30/1S,4.0 CCS Fully Threaded 30mm,1, £159.60 
A-8112.32/1S,4.0 CCS Fully Threaded 32mm,1, £159.60 
A-8112.34/1S,4.0 CCS Fully Threaded 34mm,1, £159.60 
A-8112.36/1S,4.0 CCS Fully Threaded 36mm,1, £159.60 
A-8112.38/1S,4.0 CCS Fully Threaded 38mm,1, £159.60 
A-8112.40/1S,4.0 CCS Fully Threaded 40mm,1, £159.60 
A-8112.42/1S,4.0 CCS Fully Threaded 42mm,1, £159.60 
A-8112.44/1S,4.0 CCS Fully Threaded 44mm,1, £159.60 
A-8112.46/1S,4.0 CCS Fully Threaded 46mm,1, £159.60 
A-8112.48/1S,4.0 CCS Fully Threaded 48mm,1, £159.60 
A-8112.50/1S,4.0 CCS Fully Threaded 50mm,1, £159.60 
A-8112.55/1S,4.0 CCS Fully Threaded 55mm,1, £159.60 
A-8112.60/1S,4.0 CCS Fully Threaded 60mm,1, £159.60 
A-8115.16/1S,4.0 headedCCS Short Thread 16/04mm,1, £159.60 
A-8115.18/1S,4.0 headedCCS Short Thread 18/04mm,1, £159.60 
A-8115.20/1S,4.0 headedCCS Short Thread 20/04mm,1, £159.60 
A-8115.22/1S,4.0 headedCCS Short Thread 22/05mm,1, £159.60 
A-8115.24/1S,4.0 headedCCS Short Thread 24/05mm,1, £159.60 
A-8115.26/1S,4.0 headedCCS Short Thread 26/05mm,1, £159.60 
A-8115.28/1S,4.0 headedCCS Short Thread 28/06mm,1, £159.60 
A-8115.30/1S,4.0 headedCCS Short Thread 30/06mm,1, £159.60 
A-8115.32/1S,4.0 headedCCS Short Thread 32/07mm,1, £159.60 
A-8115.34/1S,4.0 headedCCS Short Thread 34/07mm,1, £159.60 
A-8115.36/1S,4.0 headedCCS Short Thread 36/07mm,1, £159.60 
A-8115.38/1S,4.0 headedCCS Short Thread 38/08mm,1, £159.60 
A-8115.40/1S,4.0 headedCCS Short Thread 40/08mm,1, £159.60 
A-8115.42/1S,4.0 headedCCS Short Thread 42/09mm,1, £159.60 
A-8115.44/1S,4.0 headedCCS Short Thread 44/09mm,1, £159.60 
A-8115.46/1S,4.0 headedCCS Short Thread 46/09mm,1, £159.60 
A-8115.48/1S,4.0 headedCCS Short Thread 48/10mm,1, £159.60 
A-8115.50/1S,4.0 headedCCS Short Thread 50/10mm,1, £159.60 
A-8115.55/1S,4.0 headedCCS Short Thread 55/11mm,1, £159.60 
A-8115.60/1S,4.0 headedCCS Short Thread 60/12mm,1, £159.60 
A-8116.20/1S,4.0 headedCCS Long Thread 20/08mm,1, £159.60 
A-8116.22/1S,4.0 headedCCS Long Thread 22/09mm,1, £159.60 
A-8116.24/1S,4.0 headedCCS Long Thread 24/10mm,1, £159.60 
A-8116.26/1S,4.0 headedCCS Long Thread 26/11mm,1, £159.60 
A-8116.28/1S,4.0 headedCCS Long Thread 28/11mm,1, £159.60 
A-8116.30/1S,4.0 headedCCS Long Thread 30/12mm,1, £159.60 
A-8116.32/1S,4.0 headedCCS Long Thread 32/13mm,1, £159.60 
A-8116.34/1S,4.0 headedCCS Long Thread 34/14mm,1, £159.60 
A-8116.36/1S,4.0 headedCCS Long Thread 36/14mm,1, £159.60 
A-8116.38/1S,4.0 headedCCS Long Thread 38/15mm,1, £159.60 
A-8116.40/1S,4.0 headedCCS Long Thread 40/16mm,1, £159.60 
A-8116.42/1S,4.0 headedCCS Long Thread 42/17mm,1, £159.60 
A-8116.44/1S,4.0 headedCCS Long Thread 44/18mm,1, £159.60 
A-8116.46/1S,4.0 headedCCS Long Thread 46/19mm,1, £159.60 
A-8116.48/1S,4.0 headedCCS Long Thread 48/19mm,1, £159.60 
A-8116.50/1S,4.0 headedCCS Long Thread 50/20mm,1, £159.60 
A-8116.55/1S,4.0 headedCCS Long Thread 55/22mm,1, £159.60 
A-8116.60/1S,4.0 headedCCS Long Thread 60/24mm,1, £159.60 
A-8117.16/1S,4.0 headedCCS Fully Threaded 16mm,1, £159.60 
A-8117.18/1S,4.0 headedCCS Fully Threaded 18mm,1, £159.60 
A-8117.20/1S,4.0 headedCCS Fully Threaded 20mm,1, £159.60 
A-8117.22/1S,4.0 headedCCS Fully Threaded 22mm,1, £159.60 
A-8117.24/1S,4.0 headedCCS Fully Threaded 24mm,1, £159.60 
A-8117.26/1S,4.0 headedCCS Fully Threaded 26mm,1, £159.60 
A-8117.28/1S,4.0 headedCCS Fully Threaded 28mm,1, £159.60 
A-8117.30/1S,4.0 headedCCS Fully Threaded 30mm,1, £159.60 
A-8117.32/1S,4.0 headedCCS Fully Threaded 32mm,1, £159.60 
A-8117.34/1S,4.0 headedCCS Fully Threaded 34mm,1, £159.60 
A-8117.36/1S,4.0 headedCCS Fully Threaded 36mm,1, £159.60 
A-8117.38/1S,4.0 headedCCS Fully Threaded 38mm,1, £159.60 
A-8117.40/1S,4.0 headedCCS Fully Threaded 40mm,1, £159.60 
A-8117.42/1S,4.0 headedCCS Fully Threaded 42mm,1, £159.60 
A-8117.44/1S,4.0 headedCCS Fully Threaded 44mm,1, £159.60 
A-8117.46/1S,4.0 headedCCS Fully Threaded 46mm,1, £159.60 
A-8117.48/1S,4.0 headedCCS Fully Threaded 48mm,1, £159.60 
A-8117.50/1S,4.0 headedCCS Fully Threaded 50mm,1, £159.60 
A-8117.55/1S,4.0 headedCCS Fully Threaded 55mm,1, £159.60 
A-8117.60/1S,4.0 headedCCS Fully Threaded 60mm,1, £159.60 
A-8215.24/1S,5.0 headedCCS Short Thread 24/09mm,1, £159.60 
A-8215.26/1S,5.0 headedCCS Short Thread 26/09mm,1, £159.60 
A-8215.28/1S,5.0 headedCCS Short Thread 28/09mm,1, £159.60 
A-8215.30/1S,5.0 headedCCS Short Thread 30/09mm,1, £159.60 
A-8215.32/1S,5.0 headedCCS Short Thread 32/09mm,1, £159.60 
A-8215.34/1S,5.0 headedCCS Short Thread 34/09mm,1, £159.60 
A-8215.36/1S,5.0 headedCCS Short Thread 36/10mm,1, £159.60 
A-8215.38/1S,5.0 headedCCS Short Thread 38/10mm,1, £159.60 
A-8215.40/1S,5.0 headedCCS Short Thread 40/11mm,1, £159.60 
A-8215.45/1S,5.0 headedCCS Short Thread 45/11mm,1, £159.60 
A-8215.50/1S,5.0 headedCCS Short Thread 50/12mm,1, £159.60 
A-8215.55/1S,5.0 headedCCS Short Thread 55/12mm,1, £159.60 
A-8215.60/1S,5.0 headedCCS Short Thread 60/13mm,1, £159.60 
A-8215.65/1S,5.0 headedCCS Short Thread 65/13mm,1, £159.60 
A-8215.70/1S,5.0 headedCCS Short Thread 70/14mm,1, £159.60 
A-8216.30/1S,5.0 headedCCS Long Thread 30/12mm,1, £159.60 
A-8216.32/1S,5.0 headedCCS Long Thread 32/13mm,1, £159.60 
A-8216.34/1S,5.0 headedCCS Long Thread 34/14mm,1, £159.60 
A-8216.36/1S,5.0 headedCCS Long Thread 36/14mm,1, £159.60 
A-8216.38/1S,5.0 headedCCS Long Thread 38/15mm,1, £159.60 
A-8216.40/1S,5.0 headedCCS Long Thread 40/16mm,1, £159.60 
A-8216.45/1S,5.0 headedCCS Long Thread 45/18mm,1, £159.60 
A-8216.50/1S,5.0 headedCCS Long Thread 50/20mm,1, £159.60 
A-8216.55/1S,5.0 headedCCS Long Thread 55/22mm,1, £159.60 
A-8216.60/1S,5.0 headedCCS Long Thread 60/24mm,1, £159.60 
A-8216.65/1S,5.0 headedCCS Long Thread 65/26mm,1, £159.60 
A-8216.70/1S,5.0 headedCCS Long Thread 70/28mm,1, £159.60 
A-8217.24/1S,5.0 headedCCS Fully Threaded 24mm,1, £159.60 
A-8217.26/1S,5.0 headedCCS Fully Threaded 26mm,1, £159.60 
A-8217.28/1S,5.0 headedCCS Fully Threaded 28mm,1, £159.60 
A-8217.30/1S,5.0 headedCCS Fully Threaded 30mm,1, £159.60 
A-8217.32/1S,5.0 headedCCS Fully Threaded 32mm,1, £159.60 
